"timestamp","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel","sensor"
"2020-09-11T03:13:21.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.73,""max"":23.79,""min"":23.69,""sd"":0.07}","{""value"":72.27,""max"":72.9,""min"":71.84,""sd"":0.33}","{""value"":902.62,""max"":902.67,""min"":902.56,""sd"":0.12}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-11T03:13:21.000Z","{""value"":30.83,""max"":45,""min"":17,""sd"":9.47}","{""value"":26.67,""max"":38,""min"":17,""sd"":7.15}","{""value"":17.27,""max"":26,""min"":12,""sd"":3.99}",,,,,,,,,,2
"2020-09-11T02:57:59.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.67,""max"":23.69,""min"":23.65,""sd"":0.06}","{""value"":71.75,""max"":71.9,""min"":71.64,""sd"":0.17}","{""value"":902.61,""max"":902.69,""min"":902.53,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.05}",
"2020-09-11T02:57:59.000Z","{""value"":22.6,""max"":25,""min"":20,""sd"":1.4}","{""value"":20.73,""max"":23,""min"":19,""sd"":1.03}","{""value"":14.93,""max"":16,""min"":14,""sd"":0.46}",,,,,,,,,,2
"2020-09-11T02:42:41.000Z","{""value"":13.53,""max"":19,""min"":7,""sd"":2.15}","{""value"":11.73,""max"":15,""min"":7,""sd"":2.29}","{""value"":8.63,""max"":12,""min"":6,""sd"":1.61}",,,,,,,,,,2
"2020-09-11T02:42:41.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.66,""max"":23.69,""min"":23.64,""sd"":0.05}","{""value"":71.7,""max"":71.91,""min"":71.48,""sd"":0.2}","{""value"":902.57,""max"":902.63,""min"":902.51,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-11T02:27:28.000Z","{""value"":15.53,""max"":17,""min"":14,""sd"":1.06}","{""value"":14.6,""max"":17,""min"":13,""sd"":1.35}","{""value"":12,""max"":14,""min"":10,""sd"":1.07}",,,,,,,,,,2
"2020-09-11T02:27:28.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.73,""max"":23.77,""min"":23.69,""sd"":0.07}","{""value"":71.92,""max"":72.12,""min"":71.49,""sd"":0.27}","{""value"":902.54,""max"":902.63,""min"":902.39,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-11T02:12:14.000Z",,,,"{""value"":0,""max"":0.08,""min"":0,""sd"":0.02}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.83,""max"":23.93,""min"":23.77,""sd"":0.1}","{""value"":72.94,""max"":73.4,""min"":72.1,""sd"":0.41}","{""value"":902.35,""max"":902.43,""min"":902.23,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.06}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.06}",
"2020-09-11T02:12:14.000Z","{""value"":19.4,""max"":22,""min"":17,""sd"":1.8}","{""value"":18.2,""max"":21,""min"":15,""sd"":1.7}","{""value"":13.4,""max"":15,""min"":12,""sd"":0.99}",,,,,,,,,,2
"2020-09-11T01:56:59.000Z",,,,"{""value"":0,""max"":0.21,""min"":0,""sd"":0.03}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24,""max"":24.06,""min"":23.9,""sd"":0.1}","{""value"":73.1,""max"":74,""min"":72.42,""sd"":0.46}","{""value"":902.09,""max"":902.27,""min"":901.93,""sd"":0.18}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-11T01:56:59.000Z","{""value"":19.97,""max"":26,""min"":16,""sd"":1.7}","{""value"":18.5,""max"":23,""min"":16,""sd"":1.64}","{""value"":13.4,""max"":16,""min"":11,""sd"":1.35}",,,,,,,,,,2
"2020-09-11T01:40:23.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.1,""max"":24.13,""min"":24.04,""sd"":0.07}","{""value"":73.7,""max"":74.74,""min"":73.17,""sd"":0.5}","{""value"":901.93,""max"":902.01,""min"":901.82,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.13,""min"":4.13,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-11T01:40:23.000Z","{""value"":22.8,""max"":29,""min"":20,""sd"":2.51}","{""value"":21.07,""max"":25,""min"":18,""sd"":2.05}","{""value"":15.87,""max"":19,""min"":14,""sd"":1.25}",,,,,,,,,,2
"2020-09-11T01:23:33.000Z",,,,"{""value"":0,""max"":0.02,""min"":0,""sd"":0.01}","{""value"":592,""max"":592,""min"":592,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.1,""max"":24.12,""min"":24.06,""sd"":0.08}","{""value"":73.42,""max"":74.01,""min"":73.04,""sd"":0.39}","{""value"":901.76,""max"":901.89,""min"":901.63,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.14,""min"":4.13,""sd"":0.02}","{""value"":0,""max"":0.03,""min"":0,""sd"":0.05}",
"2020-09-11T01:23:33.000Z","{""value"":35.53,""max"":47,""min"":25,""sd"":8.01}","{""value"":29.47,""max"":38,""min"":22,""sd"":5.37}","{""value"":20.27,""max"":25,""min"":16,""sd"":2.81}",,,,,,,,,,2
"2020-09-11T01:08:19.000Z","{""value"":29.33,""max"":50,""min"":20,""sd"":8.17}","{""value"":25.37,""max"":36,""min"":19,""sd"":5.26}","{""value"":17.73,""max"":23,""min"":15,""sd"":2.29}",,,,,,,,,,2
"2020-09-11T01:08:19.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592.05,""max"":593,""min"":592,""sd"":0.36}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.13,""max"":24.23,""min"":24.05,""sd"":0.14}","{""value"":72.31,""max"":73.19,""min"":70.92,""sd"":0.73}","{""value"":901.61,""max"":901.68,""min"":901.53,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.14,""min"":4.13,""sd"":0.03}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.07}",
"2020-09-11T00:53:12.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":592.88,""max"":593,""min"":592,""sd"":0.46}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.31,""max"":24.46,""min"":24.19,""sd"":0.14}","{""value"":72.68,""max"":73.26,""min"":71.94,""sd"":0.41}","{""value"":901.51,""max"":901.57,""min"":901.46,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}","{""value"":4.13,""max"":4.14,""min"":4.13,""sd"":0.05}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-11T00:53:12.000Z","{""value"":30,""max"":35,""min"":25,""sd"":2.9}","{""value"":27.27,""max"":29,""min"":25,""sd"":1.62}","{""value"":19.47,""max"":21,""min"":17,""sd"":1.41}",,,,,,,,,,2
"2020-09-11T00:37:55.000Z",,,,"{""value"":0,""max"":0.14,""min"":0,""sd"":0.03}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.61,""max"":24.79,""min"":24.37,""sd"":0.19}","{""value"":73.1,""max"":73.69,""min"":72.6,""sd"":0.44}","{""value"":901.42,""max"":901.5,""min"":901.33,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.14,""max"":4.14,""min"":4.13,""sd"":0.05}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-11T00:37:55.000Z","{""value"":32.36,""max"":41,""min"":26,""sd"":3.24}","{""value"":28.76,""max"":33,""min"":24,""sd"":1.6}","{""value"":20.53,""max"":22,""min"":19,""sd"":1.14}",,,,,,,,,,2
"2020-09-11T00:21:42.000Z","{""value"":39.93,""max"":46,""min"":26,""sd"":6.05}","{""value"":33.87,""max"":38,""min"":26,""sd"":3.29}","{""value"":23.4,""max"":26,""min"":19,""sd"":1.88}",,,,,,,,,,2
"2020-09-11T00:21:42.000Z",,,,"{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.81,""max"":24.83,""min"":24.75,""sd"":0.09}","{""value"":73.4,""max"":73.72,""min"":73.14,""sd"":0.31}","{""value"":901.39,""max"":901.45,""min"":901.31,""sd"":0.12}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.14,""max"":4.14,""min"":4.13,""sd"":0.03}","{""value"":0.01,""max"":0.06,""min"":0,""sd"":0.09}",
"2020-09-11T00:06:35.000Z","{""value"":29.67,""max"":33,""min"":26,""sd"":1.88}","{""value"":27.33,""max"":30,""min"":24,""sd"":1.59}","{""value"":20.07,""max"":22,""min"":18,""sd"":1.03}",,,,,,,,,,2
"2020-09-11T00:06:35.000Z","{""value"":32.67,""max"":36,""min"":29,""sd"":2.47}","{""value"":26.8,""max"":28,""min"":25,""sd"":0.97}","{""value"":19.33,""max"":20,""min"":18,""sd"":0.95}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.86,""max"":24.94,""min"":24.78,""sd"":0.12}","{""value"":72.75,""max"":73.31,""min"":72.22,""sd"":0.42}","{""value"":901.44,""max"":901.56,""min"":901.3,""sd"":0.15}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.04}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.07}",
"2020-09-10T23:50:42.000Z","{""value"":28.73,""max"":37,""min"":26,""sd"":3.28}","{""value"":25.87,""max"":28,""min"":25,""sd"":0.99}","{""value"":16.4,""max"":19,""min"":15,""sd"":1.06}","{""value"":0,""max"":0.01,""min"":0,""sd"":0.01}","{""value"":593,""max"":593,""min"":593,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.97,""max"":25,""min"":24.93,""sd"":0.09}","{""value"":72.16,""max"":72.42,""min"":71.79,""sd"":0.26}","{""value"":901.52,""max"":901.6,""min"":901.38,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.01,""max"":0.03,""min"":0,""sd"":0.06}",
"2020-09-10T23:50:42.000Z","{""value"":31.93,""max"":38,""min"":27,""sd"":3.35}","{""value"":26.8,""max"":30,""min"":23,""sd"":2.18}","{""value"":19.47,""max"":20,""min"":18,""sd"":0.64}",,,,,,,,,,2
"2020-09-10T23:35:24.000Z","{""value"":30.47,""max"":33,""min"":26,""sd"":1.96}","{""value"":26.4,""max"":30,""min"":22,""sd"":1.78}","{""value"":18.82,""max"":21,""min"":17,""sd"":1.36}",,,,,,,,,,2
"2020-09-10T23:35:24.000Z","{""value"":29.29,""max"":35,""min"":24,""sd"":1.87}","{""value"":25.18,""max"":28,""min"":23,""sd"":1.28}","{""value"":17.69,""max"":19,""min"":17,""sd"":0.84}","{""value"":0,""max"":0.11,""min"":0,""sd"":0.03}","{""value"":593.36,""max"":594,""min"":593,""sd"":0.63}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.1,""max"":25.22,""min"":24.94,""sd"":0.15}","{""value"":71.42,""max"":72.28,""min"":70.68,""sd"":0.55}","{""value"":901.34,""max"":901.42,""min"":901.26,""sd"":0.13}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.02,""max"":0.04,""min"":0,""sd"":0.06}",
"2020-09-10T23:19:35.000Z","{""value"":27.93,""max"":30,""min"":25,""sd"":1.62}","{""value"":25.53,""max"":27,""min"":24,""sd"":0.99}","{""value"":18.6,""max"":20,""min"":17,""sd"":0.74}",,,,,,,,,,2
"2020-09-10T23:19:35.000Z","{""value"":29.29,""max"":36,""min"":25,""sd"":3.65}","{""value"":25.29,""max"":28,""min"":23,""sd"":1.27}","{""value"":17.43,""max"":18,""min"":17,""sd"":0.51}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":594,""max"":594,""min"":594,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.43,""max"":25.61,""min"":25.18,""sd"":0.19}","{""value"":69.87,""max"":70.8,""min"":69.23,""sd"":0.47}","{""value"":901.17,""max"":901.29,""min"":901.05,""sd"":0.15}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":0.15,""max"":0.43,""min"":0.02,""sd"":0.16}",
"2020-09-10T23:04:16.000Z","{""value"":27.57,""max"":37,""min"":21,""sd"":4.38}","{""value"":25.03,""max"":30,""min"":20,""sd"":3.25}","{""value"":18.3,""max"":21,""min"":15,""sd"":1.91}",,,,,,,,,,2
"2020-09-10T23:04:16.000Z","{""value"":30.39,""max"":39,""min"":20,""sd"":4.24}","{""value"":25.62,""max"":31,""min"":19,""sd"":3.22}","{""value"":17.29,""max"":20,""min"":13,""sd"":2.03}","{""value"":0,""max"":0.11,""min"":0,""sd"":0.03}","{""value"":429.78,""max"":594,""min"":226,""sd"":123.52}","{""value"":0.61,""max"":4,""min"":0,""sd"":1.06}","{""value"":25.68,""max"":25.72,""min"":25.61,""sd"":0.1}","{""value"":69.1,""max"":69.38,""min"":68.83,""sd"":0.3}","{""value"":901.03,""max"":901.12,""min"":900.92,""sd"":0.14}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":2.73,""max"":4.8,""min"":0.82,""sd"":1.52}",
"2020-09-10T22:49:08.000Z","{""value"":35.75,""max"":37,""min"":34,""sd"":1.26}","{""value"":28.5,""max"":30,""min"":27,""sd"":1.29}","{""value"":20.25,""max"":22,""min"":19,""sd"":1.26}","{""value"":0,""max"":0.12,""min"":0,""sd"":0.03}","{""value"":251.51,""max"":323,""min"":190,""sd"":50.12}","{""value"":2.62,""max"":6,""min"":0,""sd"":2.5}","{""value"":25.84,""max"":25.97,""min"":25.7,""sd"":0.15}","{""value"":68.49,""max"":69.16,""min"":67.71,""sd"":0.5}","{""value"":900.89,""max"":900.99,""min"":900.7,""sd"":0.15}","{""value"":4.92,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":4.54,""max"":4.83,""min"":3.94,""sd"":0.36}",
"2020-09-10T22:49:08.000Z","{""value"":32.73,""max"":37,""min"":30,""sd"":2.25}","{""value"":29.8,""max"":33,""min"":28,""sd"":1.32}","{""value"":21.13,""max"":22,""min"":20,""sd"":0.52}",,,,,,,,,,2
"2020-09-10T22:33:27.000Z","{""value"":33.4,""max"":37,""min"":30,""sd"":1.99}","{""value"":30.47,""max"":33,""min"":28,""sd"":1.55}","{""value"":22.3,""max"":25,""min"":21,""sd"":1.26}",,,,,,,,,,2
"2020-09-10T22:33:27.000Z","{""value"":37.79,""max"":48,""min"":32,""sd"":4.64}","{""value"":32.43,""max"":35,""min"":30,""sd"":1.53}","{""value"":22.13,""max"":24,""min"":21,""sd"":1.07}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":180.59,""max"":249,""min"":118,""sd"":44.07}","{""value"":3.9,""max"":10,""min"":1,""sd"":3.05}","{""value"":26.03,""max"":26.08,""min"":25.94,""sd"":0.11}","{""value"":67.23,""max"":67.92,""min"":66.95,""sd"":0.36}","{""value"":900.58,""max"":900.72,""min"":900.46,""sd"":0.15}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":4.73,""max"":4.83,""min"":4.6,""sd"":0.11}",
"2020-09-10T22:17:45.000Z",,,,"{""value"":0,""max"":0.05,""min"":0,""sd"":0.02}","{""value"":103.63,""max"":115,""min"":85,""sd"":10.8}","{""value"":14.22,""max"":20,""min"":11,""sd"":3.12}","{""value"":26.11,""max"":26.22,""min"":26.02,""sd"":0.14}","{""value"":67.21,""max"":67.58,""min"":66.85,""sd"":0.35}","{""value"":900.45,""max"":900.51,""min"":900.4,""sd"":0.13}","{""value"":4.92,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.03}","{""value"":4.85,""max"":4.87,""min"":4.82,""sd"":0.06}",
"2020-09-10T22:17:45.000Z","{""value"":46.8,""max"":51,""min"":41,""sd"":2.98}","{""value"":38.67,""max"":41,""min"":35,""sd"":1.84}","{""value"":26.4,""max"":28,""min"":25,""sd"":1.06}",,,,,,,,,,2
"2020-09-10T22:02:27.000Z","{""value"":77.13,""max"":80,""min"":73,""sd"":2.17}","{""value"":68.4,""max"":72,""min"":63,""sd"":2.69}","{""value"":46.47,""max"":50,""min"":44,""sd"":1.73}",,,,,,,,,,2
"2020-09-10T22:02:27.000Z",,,,"{""value"":0,""max"":0.26,""min"":0,""sd"":0.04}","{""value"":75.51,""max"":99,""min"":53,""sd"":13.27}","{""value"":26.95,""max"":48,""min"":15,""sd"":8.63}","{""value"":26.26,""max"":26.36,""min"":26.17,""sd"":0.12}","{""value"":66.54,""max"":66.93,""min"":66.19,""sd"":0.29}","{""value"":900.38,""max"":900.47,""min"":900.24,""sd"":0.15}","{""value"":4.92,""max"":4.92,""min"":4.91,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.02}","{""value"":4.87,""max"":4.89,""min"":4.83,""sd"":0.07}",
"2020-09-10T21:47:10.000Z",,,,"{""value"":0,""max"":0.34,""min"":0,""sd"":0.08}","{""value"":48.71,""max"":52,""min"":47,""sd"":1.26}","{""value"":55.14,""max"":57,""min"":49,""sd"":1.93}","{""value"":26.36,""max"":26.47,""min"":26.26,""sd"":0.15}","{""value"":66.28,""max"":66.75,""min"":65.9,""sd"":0.36}","{""value"":900.24,""max"":900.32,""min"":900.18,""sd"":0.13}","{""value"":4.92,""max"":4.92,""min"":4.91,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.04}","{""value"":4.89,""max"":4.91,""min"":4.85,""sd"":0.08}",
"2020-09-10T21:47:10.000Z","{""value"":60.57,""max"":69,""min"":51,""sd"":5.74}","{""value"":47.97,""max"":54,""min"":41,""sd"":4.38}","{""value"":31.77,""max"":39,""min"":27,""sd"":3.5}",,,,,,,,,,2
"2020-09-10T21:32:02.000Z","{""value"":48.6,""max"":52,""min"":44,""sd"":2.29}","{""value"":39.6,""max"":42,""min"":38,""sd"":1.18}","{""value"":26.8,""max"":28,""min"":26,""sd"":0.77}",,,,,,,,,,2
"2020-09-10T21:32:02.000Z","{""value"":48.22,""max"":51,""min"":44,""sd"":2.77}","{""value"":38.67,""max"":40,""min"":37,""sd"":1.12}","{""value"":25.67,""max"":28,""min"":24,""sd"":1.41}","{""value"":0,""max"":0.45,""min"":0,""sd"":0.1}","{""value"":51.02,""max"":53,""min"":47,""sd"":1.67}","{""value"":51.57,""max"":58,""min"":47,""sd"":2.67}","{""value"":26.56,""max"":26.72,""min"":26.4,""sd"":0.16}","{""value"":66.09,""max"":66.51,""min"":65.55,""sd"":0.37}","{""value"":900.08,""max"":900.22,""min"":899.94,""sd"":0.16}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0.02}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":4.9,""max"":4.91,""min"":4.89,""sd"":0.06}",
"2020-09-10T21:16:47.000Z","{""value"":39.97,""max"":49,""min"":32,""sd"":5.06}","{""value"":34.23,""max"":40,""min"":29,""sd"":3.88}","{""value"":23.77,""max"":27,""min"":21,""sd"":2.11}",,,,,,,,,,2
"2020-09-10T21:16:47.000Z",,,,"{""value"":0,""max"":0.08,""min"":0,""sd"":0.03}","{""value"":41.55,""max"":48,""min"":40,""sd"":1.7}","{""value"":73.39,""max"":80,""min"":55,""sd"":6.11}","{""value"":26.82,""max"":26.92,""min"":26.7,""sd"":0.14}","{""value"":65.51,""max"":66.1,""min"":64.88,""sd"":0.41}","{""value"":899.78,""max"":899.99,""min"":899.63,""sd"":0.18}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.06}","{""value"":4.91,""max"":4.93,""min"":4.87,""sd"":0.11}",
"2020-09-10T21:01:04.000Z","{""value"":19.73,""max"":24,""min"":17,""sd"":1.91}","{""value"":17.47,""max"":20,""min"":15,""sd"":1.92}","{""value"":11.93,""max"":13,""min"":10,""sd"":1.1}","{""value"":0,""max"":0.7,""min"":0,""sd"":0.08}","{""value"":44.35,""max"":47,""min"":38,""sd"":2.34}","{""value"":62.79,""max"":80,""min"":55,""sd"":6.05}","{""value"":26.87,""max"":26.93,""min"":26.77,""sd"":0.14}","{""value"":64.97,""max"":65.21,""min"":64.67,""sd"":0.28}","{""value"":899.69,""max"":899.75,""min"":899.6,""sd"":0.14}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.05}","{""value"":4.91,""max"":4.92,""min"":4.91,""sd"":0.05}",
"2020-09-10T21:01:04.000Z","{""value"":16.13,""max"":18,""min"":12,""sd"":1.73}","{""value"":15.2,""max"":17,""min"":12,""sd"":1.82}","{""value"":11.2,""max"":13,""min"":9,""sd"":1.66}",,,,,,,,,,2
"2020-09-10T20:45:20.000Z","{""value"":14.48,""max"":19,""min"":11,""sd"":1.79}","{""value"":11.63,""max"":14,""min"":10,""sd"":1.07}","{""value"":8.58,""max"":10,""min"":8,""sd"":0.9}","{""value"":0,""max"":0.05,""min"":0,""sd"":0.02}","{""value"":31.71,""max"":38,""min"":25,""sd"":3.65}","{""value"":128.06,""max"":201,""min"":83,""sd"":30.63}","{""value"":26.84,""max"":26.93,""min"":26.75,""sd"":0.15}","{""value"":65.13,""max"":65.6,""min"":64.64,""sd"":0.39}","{""value"":899.76,""max"":899.96,""min"":899.6,""sd"":0.18}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0.04}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.03}","{""value"":5.02,""max"":5.65,""min"":4.88,""sd"":0.28}",
"2020-09-10T20:45:20.000Z","{""value"":12.27,""max"":18,""min"":9,""sd"":1.73}","{""value"":10.87,""max"":13,""min"":9,""sd"":1.02}","{""value"":8.63,""max"":10,""min"":7,""sd"":0.86}",,,,,,,,,,2
"2020-09-10T20:29:06.000Z","{""value"":13.67,""max"":17,""min"":11,""sd"":1.97}","{""value"":11.5,""max"":12,""min"":10,""sd"":0.84}","{""value"":8.83,""max"":10,""min"":7,""sd"":1.17}","{""value"":0,""max"":0.21,""min"":0,""sd"":0.05}","{""value"":28.45,""max"":32,""min"":20,""sd"":2.66}","{""value"":143.1,""max"":282,""min"":113,""sd"":22.6}","{""value"":26.56,""max"":26.81,""min"":26.28,""sd"":0.22}","{""value"":66.24,""max"":67.4,""min"":65.27,""sd"":0.74}","{""value"":900.05,""max"":900.13,""min"":899.91,""sd"":0.16}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0.03}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0.02}","{""value"":5.04,""max"":5.51,""min"":4.89,""sd"":0.29}",
"2020-09-10T20:29:06.000Z","{""value"":13.84,""max"":19,""min"":11,""sd"":1.64}","{""value"":13.08,""max"":16,""min"":11,""sd"":1.23}","{""value"":10.62,""max"":13,""min"":8,""sd"":1.21}",,,,,,,,,,2
"2020-09-10T20:12:22.000Z",,,,"{""value"":0,""max"":0.01,""min"":0,""sd"":0.01}","{""value"":19.57,""max"":26,""min"":18,""sd"":1.44}","{""value"":292.87,""max"":344,""min"":168,""sd"":25.53}","{""value"":25.79,""max"":26.26,""min"":25.31,""sd"":0.31}","{""value"":68.41,""max"":70.76,""min"":67.34,""sd"":0.99}","{""value"":900.15,""max"":900.22,""min"":900.05,""sd"":0.14}","{""value"":4.92,""max"":4.92,""min"":4.92,""sd"":0.01}","{""value"":4.14,""max"":4.14,""min"":4.14,""sd"":0}","{""value"":5.74,""max"":6.32,""min"":1.18,""sd"":0.77}",
"2020-09-10T20:12:22.000Z","{""value"":14.07,""max"":17,""min"":12,""sd"":1.49}","{""value"":13.6,""max"":16,""min"":12,""sd"":1.3}","{""value"":11.27,""max"":13,""min"":10,""sd"":0.88}",,,,,,,,,,2
