"timestamp","sensor","pm10","pm2.5","pm1","noise","illuminance","irradiance","temperature","humidity","presure","voltage","batery","panel"
"2020-09-07T02:27:35.000Z",,"{""value"":21.27,""max"":34,""min"":11,""sd"":7.51}","{""value"":14.53,""max"":18,""min"":11,""sd"":2.26}","{""value"":9.53,""max"":11,""min"":9,""sd"":0.74}","{""value"":0.11,""max"":0.42,""min"":0.08,""sd"":0.12}","{""value"":595.99,""max"":596,""min"":595,""sd"":0.15}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.03,""max"":24.04,""min"":24.02,""sd"":0.06}","{""value"":67.78,""max"":68.29,""min"":67.33,""sd"":0.44}","{""value"":900.72,""max"":900.88,""min"":900.6,""sd"":0.16}",,,
"2020-09-07T02:27:35.000Z",2,"{""value"":11.8,""max"":14,""min"":10,""sd"":1.08}","{""value"":11.27,""max"":13,""min"":10,""sd"":0.8}","{""value"":8.53,""max"":10,""min"":7,""sd"":0.83}",,,,,,,,,
"2020-09-07T02:12:28.000Z",,"{""value"":12.27,""max"":22,""min"":8,""sd"":4.37}","{""value"":10.47,""max"":14,""min"":8,""sd"":1.68}","{""value"":7.53,""max"":10,""min"":6,""sd"":1.3}","{""value"":0.1,""max"":0.17,""min"":0.07,""sd"":0.11}","{""value"":595.99,""max"":596,""min"":595,""sd"":0.19}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.02,""max"":24.04,""min"":23.96,""sd"":0.07}","{""value"":67.22,""max"":67.43,""min"":66.97,""sd"":0.24}","{""value"":900.56,""max"":900.66,""min"":900.41,""sd"":0.15}",,,
"2020-09-07T02:12:28.000Z",2,"{""value"":9.87,""max"":11,""min"":9,""sd"":0.74}","{""value"":8.87,""max"":11,""min"":8,""sd"":0.99}","{""value"":6.67,""max"":8,""min"":6,""sd"":0.72}",,,,,,,,,
"2020-09-07T01:57:19.000Z",2,"{""value"":13.27,""max"":20,""min"":8,""sd"":3.21}","{""value"":12.67,""max"":19,""min"":8,""sd"":2.82}","{""value"":9.43,""max"":13,""min"":6,""sd"":2.29}",,,,,,,,,
"2020-09-07T01:57:19.000Z",,"{""value"":14.43,""max"":27,""min"":7,""sd"":4.03}","{""value"":11.07,""max"":16,""min"":7,""sd"":2.9}","{""value"":7.47,""max"":11,""min"":5,""sd"":1.94}","{""value"":0.12,""max"":0.25,""min"":0.08,""sd"":0.13}","{""value"":596,""max"":596,""min"":596,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.92,""max"":23.98,""min"":23.81,""sd"":0.15}","{""value"":68.68,""max"":70.24,""min"":67.12,""sd"":1.13}","{""value"":900.29,""max"":900.47,""min"":900.18,""sd"":0.15}",,,
"2020-09-07T01:42:02.000Z",,"{""value"":16.6,""max"":23,""min"":13,""sd"":2.8}","{""value"":13.27,""max"":14,""min"":12,""sd"":0.8}","{""value"":8.27,""max"":9,""min"":7,""sd"":0.59}","{""value"":0.12,""max"":0.34,""min"":0.08,""sd"":0.13}","{""value"":596,""max"":596,""min"":596,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":23.97,""max"":24.05,""min"":23.9,""sd"":0.15}","{""value"":68.66,""max"":69.85,""min"":66.75,""sd"":1}","{""value"":900.22,""max"":900.29,""min"":900.14,""sd"":0.13}",,,
"2020-09-07T01:42:02.000Z",2,"{""value"":14,""max"":17,""min"":11,""sd"":1.89}","{""value"":12.93,""max"":15,""min"":10,""sd"":1.28}","{""value"":10.4,""max"":12,""min"":8,""sd"":0.99}",,,,,,,,,
"2020-09-07T01:26:53.000Z",2,"{""value"":8.97,""max"":11,""min"":7,""sd"":1.02}","{""value"":8.73,""max"":11,""min"":7,""sd"":1.04}","{""value"":7,""max"":8,""min"":6,""sd"":0.8}",,,,,,,,,
"2020-09-07T01:26:53.000Z",,"{""value"":14.97,""max"":23,""min"":9,""sd"":3.21}","{""value"":9.43,""max"":11,""min"":7,""sd"":1.1}","{""value"":6.03,""max"":8,""min"":4,""sd"":1.04}","{""value"":0.12,""max"":0.31,""min"":0.08,""sd"":0.14}","{""value"":596,""max"":596,""min"":596,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.16,""max"":24.22,""min"":23.96,""sd"":0.11}","{""value"":66.78,""max"":67.22,""min"":66.09,""sd"":0.4}","{""value"":900.1,""max"":900.17,""min"":900.05,""sd"":0.14}",,,
"2020-09-07T01:11:46.000Z",,"{""value"":10.27,""max"":17,""min"":7,""sd"":3.75}","{""value"":8.53,""max"":11,""min"":7,""sd"":1.41}","{""value"":5.8,""max"":7,""min"":5,""sd"":0.56}","{""value"":0.12,""max"":0.25,""min"":0.07,""sd"":0.16}","{""value"":596,""max"":596,""min"":596,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.25,""max"":24.3,""min"":24.21,""sd"":0.08}","{""value"":67.13,""max"":67.56,""min"":66.66,""sd"":0.33}","{""value"":899.87,""max"":900.11,""min"":899.71,""sd"":0.18}",,,
"2020-09-07T01:11:46.000Z",2,"{""value"":9.6,""max"":11,""min"":9,""sd"":0.63}","{""value"":9.13,""max"":10,""min"":8,""sd"":0.92}","{""value"":7.53,""max"":8,""min"":7,""sd"":0.52}",,,,,,,,,
"2020-09-07T00:56:39.000Z",,"{""value"":14.9,""max"":28,""min"":9,""sd"":3.23}","{""value"":12.27,""max"":17,""min"":9,""sd"":2.12}","{""value"":8.73,""max"":11,""min"":7,""sd"":1.41}","{""value"":0.13,""max"":0.27,""min"":0.08,""sd"":0.17}","{""value"":596,""max"":596,""min"":596,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.37,""max"":24.44,""min"":24.31,""sd"":0.09}","{""value"":68.83,""max"":70,""min"":67.41,""sd"":0.66}","{""value"":899.68,""max"":899.77,""min"":899.53,""sd"":0.14}",,,
"2020-09-07T00:56:39.000Z",2,"{""value"":12.87,""max"":17,""min"":9,""sd"":2.38}","{""value"":11.9,""max"":16,""min"":9,""sd"":2.26}","{""value"":9.4,""max"":13,""min"":7,""sd"":1.81}",,,,,,,,,
"2020-09-07T00:41:31.000Z",,"{""value"":14.47,""max"":19,""min"":12,""sd"":2.67}","{""value"":11.4,""max"":13,""min"":10,""sd"":0.83}","{""value"":8.2,""max"":10,""min"":6,""sd"":1.21}","{""value"":0.14,""max"":0.33,""min"":0.08,""sd"":0.17}","{""value"":596,""max"":596,""min"":596,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.5,""max"":24.56,""min"":24.44,""sd"":0.09}","{""value"":69.24,""max"":69.7,""min"":69.02,""sd"":0.32}","{""value"":899.5,""max"":899.56,""min"":899.44,""sd"":0.13}",,,
"2020-09-07T00:41:31.000Z",2,"{""value"":13.67,""max"":16,""min"":11,""sd"":1.72}","{""value"":12.67,""max"":15,""min"":11,""sd"":1.29}","{""value"":9,""max"":10,""min"":8,""sd"":0.65}",,,,,,,,,
"2020-09-07T00:26:24.000Z",,"{""value"":14.13,""max"":21,""min"":10,""sd"":1.68}","{""value"":12.07,""max"":14,""min"":10,""sd"":1.18}","{""value"":8.57,""max"":10,""min"":7,""sd"":0.83}","{""value"":0.13,""max"":0.38,""min"":0.08,""sd"":0.15}","{""value"":596.18,""max"":597,""min"":596,""sd"":0.5}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.62,""max"":24.74,""min"":24.57,""sd"":0.12}","{""value"":69.27,""max"":69.62,""min"":68.88,""sd"":0.41}","{""value"":899.33,""max"":899.48,""min"":899.26,""sd"":0.14}",,,
"2020-09-07T00:26:24.000Z",2,"{""value"":13.33,""max"":17,""min"":11,""sd"":1.85}","{""value"":12.9,""max"":16,""min"":10,""sd"":1.84}","{""value"":10.27,""max"":13,""min"":8,""sd"":1.6}",,,,,,,,,
"2020-09-07T00:11:16.000Z",2,"{""value"":13.13,""max"":14,""min"":12,""sd"":0.64}","{""value"":12.8,""max"":14,""min"":12,""sd"":0.56}","{""value"":9.93,""max"":12,""min"":8,""sd"":1.28}",,,,,,,,,
"2020-09-07T00:11:16.000Z",,"{""value"":20.8,""max"":24,""min"":18,""sd"":1.61}","{""value"":13.87,""max"":16,""min"":12,""sd"":1.3}","{""value"":9.67,""max"":11,""min"":8,""sd"":0.9}","{""value"":0.11,""max"":0.33,""min"":0.07,""sd"":0.13}","{""value"":596.99,""max"":597,""min"":596,""sd"":0.15}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":24.87,""max"":24.95,""min"":24.74,""sd"":0.13}","{""value"":68.73,""max"":69.15,""min"":68.29,""sd"":0.42}","{""value"":899.27,""max"":899.37,""min"":899.15,""sd"":0.14}",,,
"2020-09-06T23:56:09.000Z",,"{""value"":16.33,""max"":28,""min"":10,""sd"":3.85}","{""value"":11.5,""max"":15,""min"":10,""sd"":1.31}","{""value"":7.6,""max"":9,""min"":6,""sd"":0.96}","{""value"":0.12,""max"":0.41,""min"":0.08,""sd"":0.17}","{""value"":597,""max"":597,""min"":597,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.04,""max"":25.15,""min"":24.94,""sd"":0.14}","{""value"":68.34,""max"":68.95,""min"":67.48,""sd"":0.47}","{""value"":898.99,""max"":899.17,""min"":898.77,""sd"":0.18}",,,
"2020-09-06T23:56:09.000Z",2,"{""value"":11.97,""max"":15,""min"":10,""sd"":1.28}","{""value"":11.53,""max"":14,""min"":10,""sd"":1.04}","{""value"":9.07,""max"":12,""min"":7,""sd"":1.11}",,,,,,,,,
"2020-09-06T23:41:01.000Z",,"{""value"":11.27,""max"":18,""min"":9,""sd"":2.87}","{""value"":9.47,""max"":10,""min"":8,""sd"":0.64}","{""value"":6.87,""max"":8,""min"":6,""sd"":0.83}","{""value"":0.12,""max"":0.31,""min"":0.07,""sd"":0.15}","{""value"":597,""max"":597,""min"":597,""sd"":0}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.3,""max"":25.42,""min"":25.15,""sd"":0.16}","{""value"":66.99,""max"":67.89,""min"":65.9,""sd"":0.65}","{""value"":898.75,""max"":898.86,""min"":898.62,""sd"":0.15}",,,
"2020-09-06T23:41:01.000Z",2,"{""value"":12.73,""max"":15,""min"":11,""sd"":1.53}","{""value"":12.73,""max"":15,""min"":11,""sd"":1.53}","{""value"":9.27,""max"":10,""min"":8,""sd"":0.59}",,,,,,,,,
"2020-09-06T23:25:50.000Z",,"{""value"":14.23,""max"":23,""min"":10,""sd"":2.36}","{""value"":11.97,""max"":14,""min"":10,""sd"":1.25}","{""value"":7.87,""max"":9,""min"":6,""sd"":0.87}","{""value"":0.12,""max"":0.33,""min"":0.08,""sd"":0.16}","{""value"":597.21,""max"":598,""min"":597,""sd"":0.53}","{""value"":0,""max"":0,""min"":0,""sd"":0}","{""value"":25.53,""max"":25.69,""min"":25.36,""sd"":0.18}","{""value"":65.32,""max"":66.63,""min"":64.27,""sd"":0.78}","{""value"":898.68,""max"":898.83,""min"":898.55,""sd"":0.15}",,,
"2020-09-06T23:25:50.000Z",2,"{""value"":11.73,""max"":15,""min"":9,""sd"":1.2}","{""value"":11.13,""max"":14,""min"":9,""sd"":1.25}","{""value"":8.57,""max"":11,""min"":6,""sd"":1.23}",,,,,,,,,
"2020-09-06T23:10:42.000Z",,"{""value"":12.67,""max"":19,""min"":10,""sd"":2.66}","{""value"":10.93,""max"":12,""min"":10,""sd"":0.46}","{""value"":6.33,""max"":7,""min"":6,""sd"":0.49}","{""value"":0.12,""max"":0.85,""min"":0.08,""sd"":0.17}","{""value"":432.35,""max"":598,""min"":224,""sd"":138.54}","{""value"":0.33,""max"":2,""min"":0,""sd"":0.71}","{""value"":25.73,""max"":25.82,""min"":25.65,""sd"":0.13}","{""value"":64.21,""max"":64.57,""min"":63.79,""sd"":0.35}","{""value"":898.61,""max"":898.67,""min"":898.53,""sd"":0.13}",,,
"2020-09-06T23:10:42.000Z",2,"{""value"":13.53,""max"":16,""min"":10,""sd"":2.07}","{""value"":12.93,""max"":16,""min"":10,""sd"":2.02}","{""value"":9.2,""max"":11,""min"":8,""sd"":0.77}",,,,,,,,,
"2020-09-06T22:55:34.000Z",,"{""value"":12.83,""max"":23,""min"":8,""sd"":2.78}","{""value"":10.33,""max"":14,""min"":8,""sd"":1.69}","{""value"":6.47,""max"":8,""min"":6,""sd"":0.74}","{""value"":0.12,""max"":0.36,""min"":0.07,""sd"":0.15}","{""value"":142.97,""max"":219,""min"":81,""sd"":50.32}","{""value"":9.17,""max"":18,""min"":2,""sd"":5.94}","{""value"":25.93,""max"":26.02,""min"":25.85,""sd"":0.13}","{""value"":62.84,""max"":63.73,""min"":61.61,""sd"":0.63}","{""value"":898.47,""max"":898.61,""min"":898.39,""sd"":0.15}",,,
"2020-09-06T22:55:34.000Z",2,"{""value"":10.97,""max"":14,""min"":9,""sd"":1.24}","{""value"":10.53,""max"":14,""min"":8,""sd"":1.37}","{""value"":8.37,""max"":11,""min"":7,""sd"":1.18}",,,,,,,,,
"2020-09-06T22:40:16.000Z",,"{""value"":11.67,""max"":19,""min"":9,""sd"":1.62}","{""value"":9.33,""max"":10,""min"":8,""sd"":0.72}","{""value"":6.27,""max"":8,""min"":5,""sd"":0.8}","{""value"":0.12,""max"":0.35,""min"":0.08,""sd"":0.15}","{""value"":69.27,""max"":81,""min"":59,""sd"":7.45}","{""value"":22.17,""max"":29,""min"":18,""sd"":3.75}","{""value"":26.01,""max"":26.05,""min"":25.92,""sd"":0.12}","{""value"":62.72,""max"":63.12,""min"":62.46,""sd"":0.3}","{""value"":898.25,""max"":898.42,""min"":898.13,""sd"":0.16}",,,
"2020-09-06T22:40:16.000Z",2,"{""value"":9.53,""max"":11,""min"":8,""sd"":0.74}","{""value"":8.8,""max"":10,""min"":8,""sd"":0.86}","{""value"":6.67,""max"":8,""min"":6,""sd"":0.72}",,,,,,,,,
"2020-09-06T22:25:08.000Z",,"{""value"":11.8,""max"":20,""min"":8,""sd"":3.19}","{""value"":9.2,""max"":11,""min"":8,""sd"":1.21}","{""value"":6.4,""max"":7,""min"":5,""sd"":0.63}","{""value"":0.13,""max"":0.39,""min"":0.08,""sd"":0.17}","{""value"":56.57,""max"":60,""min"":51,""sd"":2.77}","{""value"":30.41,""max"":38,""min"":28,""sd"":3.13}","{""value"":26.1,""max"":26.17,""min"":25.93,""sd"":0.16}","{""value"":62.3,""max"":63.02,""min"":61.83,""sd"":0.47}","{""value"":898.16,""max"":898.24,""min"":898.09,""sd"":0.14}",,,
"2020-09-06T22:25:08.000Z",2,"{""value"":9.07,""max"":11,""min"":7,""sd"":1.28}","{""value"":8.27,""max"":10,""min"":7,""sd"":0.96}","{""value"":6.4,""max"":7,""min"":6,""sd"":0.51}",,,,,,,,,
"2020-09-06T22:09:59.000Z",,"{""value"":10.53,""max"":21,""min"":7,""sd"":2.04}","{""value"":8.23,""max"":11,""min"":7,""sd"":1.02}","{""value"":5.47,""max"":7,""min"":4,""sd"":0.97}","{""value"":0.15,""max"":0.46,""min"":0.08,""sd"":0.2}","{""value"":56.77,""max"":66,""min"":50,""sd"":4.97}","{""value"":29.55,""max"":36,""min"":24,""sd"":3.82}","{""value"":26.11,""max"":26.15,""min"":26.05,""sd"":0.09}","{""value"":62.05,""max"":62.37,""min"":61.78,""sd"":0.32}","{""value"":898.21,""max"":898.31,""min"":898.12,""sd"":0.14}",,,
"2020-09-06T22:09:59.000Z",2,"{""value"":8.4,""max"":10,""min"":6,""sd"":1.07}","{""value"":8.27,""max"":10,""min"":6,""sd"":1.09}","{""value"":6.4,""max"":7,""min"":5,""sd"":0.76}",,,,,,,,,
"2020-09-06T21:54:44.000Z",,"{""value"":11.13,""max"":18,""min"":8,""sd"":2.83}","{""value"":9.13,""max"":10,""min"":8,""sd"":0.52}","{""value"":6,""max"":7,""min"":5,""sd"":0.76}","{""value"":0.13,""max"":0.52,""min"":0.08,""sd"":0.18}","{""value"":48.1,""max"":54,""min"":44,""sd"":3.19}","{""value"":38.37,""max"":43,""min"":31,""sd"":4.22}","{""value"":26.07,""max"":26.11,""min"":25.98,""sd"":0.1}","{""value"":62.27,""max"":62.64,""min"":61.99,""sd"":0.27}","{""value"":898.12,""max"":898.3,""min"":898.01,""sd"":0.16}",,,
"2020-09-06T21:54:44.000Z",2,"{""value"":8.13,""max"":10,""min"":6,""sd"":1.46}","{""value"":7.87,""max"":9,""min"":6,""sd"":1.25}","{""value"":5.8,""max"":7,""min"":5,""sd"":0.77}",,,,,,,,,
"2020-09-06T21:39:33.000Z",2,"{""value"":8.87,""max"":12,""min"":7,""sd"":1.45}","{""value"":7.9,""max"":10,""min"":6,""sd"":1.19}","{""value"":6.67,""max"":9,""min"":5,""sd"":1.16}",,,,,,,,,
"2020-09-06T21:39:33.000Z",,"{""value"":10.7,""max"":21,""min"":7,""sd"":1.75}","{""value"":8.3,""max"":11,""min"":6,""sd"":1.19}","{""value"":5.53,""max"":7,""min"":5,""sd"":0.76}","{""value"":0.12,""max"":0.52,""min"":0.08,""sd"":0.15}","{""value"":39.75,""max"":45,""min"":37,""sd"":2.39}","{""value"":52.39,""max"":60,""min"":42,""sd"":5.3}","{""value"":26.04,""max"":26.12,""min"":25.96,""sd"":0.11}","{""value"":61.84,""max"":62.83,""min"":60.67,""sd"":0.69}","{""value"":897.97,""max"":898.08,""min"":897.7,""sd"":0.18}",,,
"2020-09-06T21:24:24.000Z",,"{""value"":9.6,""max"":16,""min"":6,""sd"":2.61}","{""value"":7.13,""max"":8,""min"":6,""sd"":0.64}","{""value"":4.67,""max"":6,""min"":4,""sd"":0.62}","{""value"":0.11,""max"":0.52,""min"":0.08,""sd"":0.16}","{""value"":43.45,""max"":46,""min"":41,""sd"":1.52}","{""value"":44.47,""max"":49,""min"":40,""sd"":2.53}","{""value"":26.14,""max"":26.19,""min"":26.1,""sd"":0.11}","{""value"":60.39,""max"":60.93,""min"":59.84,""sd"":0.4}","{""value"":897.74,""max"":897.81,""min"":897.68,""sd"":0.14}",,,
"2020-09-06T21:24:24.000Z",2,"{""value"":5.07,""max"":7,""min"":4,""sd"":1.1}","{""value"":5.07,""max"":7,""min"":4,""sd"":1.1}","{""value"":4.33,""max"":6,""min"":3,""sd"":0.98}",,,,,,,,,
"2020-09-06T21:09:13.000Z",2,"{""value"":7.07,""max"":9,""min"":5,""sd"":1.09}","{""value"":7.07,""max"":9,""min"":5,""sd"":1.09}","{""value"":5.87,""max"":7,""min"":5,""sd"":0.8}",,,,,,,,,
"2020-09-06T21:09:13.000Z",,"{""value"":10.2,""max"":19,""min"":5,""sd"":2.65}","{""value"":7.43,""max"":11,""min"":5,""sd"":1.93}","{""value"":5.6,""max"":7,""min"":4,""sd"":1.2}","{""value"":0.12,""max"":0.49,""min"":0.07,""sd"":0.15}","{""value"":36.35,""max"":48,""min"":28,""sd"":7.19}","{""value"":66.64,""max"":97,""min"":38,""sd"":21.44}","{""value"":26.05,""max"":26.12,""min"":25.99,""sd"":0.12}","{""value"":62.27,""max"":63.86,""min"":60.76,""sd"":1.08}","{""value"":897.73,""max"":897.8,""min"":897.65,""sd"":0.14}",,,
"2020-09-06T20:54:04.000Z",,"{""value"":12.53,""max"":20,""min"":9,""sd"":3.58}","{""value"":9.8,""max"":11,""min"":9,""sd"":0.68}","{""value"":6.67,""max"":8,""min"":5,""sd"":0.72}","{""value"":0.13,""max"":0.71,""min"":0.08,""sd"":0.18}","{""value"":31.88,""max"":39,""min"":26,""sd"":3.71}","{""value"":79.57,""max"":106,""min"":51,""sd"":14.56}","{""value"":25.95,""max"":26.01,""min"":25.89,""sd"":0.11}","{""value"":64.47,""max"":65.08,""min"":63.92,""sd"":0.46}","{""value"":897.64,""max"":897.74,""min"":897.57,""sd"":0.15}",,,
"2020-09-06T20:54:04.000Z",2,"{""value"":8.93,""max"":10,""min"":8,""sd"":0.59}","{""value"":8.53,""max"":10,""min"":8,""sd"":0.74}","{""value"":7,""max"":8,""min"":6,""sd"":0.53}",,,,,,,,,
"2020-09-06T20:38:44.000Z",2,"{""value"":9.27,""max"":13,""min"":7,""sd"":1.7}","{""value"":9.07,""max"":12,""min"":7,""sd"":1.51}","{""value"":7.37,""max"":10,""min"":6,""sd"":1.27}",,,,,,,,,
"2020-09-06T20:38:44.000Z",,"{""value"":12.73,""max"":19,""min"":9,""sd"":2.46}","{""value"":10.47,""max"":13,""min"":8,""sd"":1.54}","{""value"":7.47,""max"":9,""min"":6,""sd"":1.13}","{""value"":0.12,""max"":0.44,""min"":0.08,""sd"":0.15}","{""value"":27.96,""max"":39,""min"":24,""sd"":4.06}","{""value"":95.49,""max"":119,""min"":51,""sd"":19.44}","{""value"":26.01,""max"":26.11,""min"":25.89,""sd"":0.14}","{""value"":65.38,""max"":66.34,""min"":64.66,""sd"":0.53}","{""value"":897.69,""max"":897.77,""min"":897.62,""sd"":0.15}",,,
"2020-09-06T20:23:32.000Z",2,"{""value"":12,""max"":14,""min"":10,""sd"":1.25}","{""value"":11.33,""max"":13,""min"":10,""sd"":0.82}","{""value"":8.67,""max"":10,""min"":8,""sd"":0.62}",,,,,,,,,
"2020-09-06T20:23:32.000Z",,"{""value"":13.27,""max"":23,""min"":9,""sd"":3.51}","{""value"":10.67,""max"":14,""min"":9,""sd"":1.45}","{""value"":7.07,""max"":8,""min"":6,""sd"":0.46}","{""value"":0.13,""max"":0.35,""min"":0.08,""sd"":0.16}","{""value"":31.96,""max"":37,""min"":26,""sd"":3.34}","{""value"":75.61,""max"":104,""min"":54,""sd"":14.03}","{""value"":26.34,""max"":26.79,""min"":26.02,""sd"":0.29}","{""value"":65.23,""max"":66.46,""min"":63.73,""sd"":0.9}","{""value"":897.75,""max"":897.86,""min"":897.68,""sd"":0.16}",,,
"2020-09-06T20:08:24.000Z",,"{""value"":16.5,""max"":28,""min"":13,""sd"":2.14}","{""value"":14,""max"":18,""min"":12,""sd"":1.25}","{""value"":9.23,""max"":11,""min"":7,""sd"":1.19}","{""value"":0.13,""max"":0.31,""min"":0.08,""sd"":0.14}","{""value"":32.16,""max"":35,""min"":31,""sd"":1.11}","{""value"":69.94,""max"":76,""min"":65,""sd"":3.35}","{""value"":27.1,""max"":27.46,""min"":26.81,""sd"":0.23}","{""value"":62.83,""max"":64.54,""min"":60.7,""sd"":0.96}","{""value"":897.86,""max"":898,""min"":897.74,""sd"":0.16}",,,
"2020-09-06T20:08:24.000Z",2,"{""value"":16.1,""max"":20,""min"":11,""sd"":2.55}","{""value"":14.47,""max"":18,""min"":11,""sd"":1.87}","{""value"":10.93,""max"":14,""min"":7,""sd"":1.72}",,,,,,,,,
"2020-09-06T19:53:17.000Z",2,"{""value"":15.27,""max"":19,""min"":13,""sd"":1.53}","{""value"":14.33,""max"":17,""min"":13,""sd"":1.23}","{""value"":11.47,""max"":14,""min"":10,""sd"":1.13}",,,,,,,,,
"2020-09-06T19:53:17.000Z",,"{""value"":16.93,""max"":23,""min"":14,""sd"":2.28}","{""value"":14.33,""max"":15,""min"":13,""sd"":0.62}","{""value"":9.53,""max"":11,""min"":9,""sd"":0.64}","{""value"":0.12,""max"":0.3,""min"":0.08,""sd"":0.14}","{""value"":30.48,""max"":34,""min"":28,""sd"":1.45}","{""value"":78.88,""max"":89,""min"":66,""sd"":6.03}","{""value"":27.56,""max"":27.64,""min"":27.44,""sd"":0.17}","{""value"":59.32,""max"":60.62,""min"":58.46,""sd"":0.64}","{""value"":898.05,""max"":898.15,""min"":897.91,""sd"":0.16}",,,
"2020-09-06T19:38:03.000Z",2,"{""value"":17.13,""max"":21,""min"":13,""sd"":2.03}","{""value"":16.2,""max"":20,""min"":13,""sd"":1.82}","{""value"":12.13,""max"":14,""min"":10,""sd"":1.3}",,,,,,,,,
"2020-09-06T19:38:03.000Z",,"{""value"":20.97,""max"":33,""min"":14,""sd"":2.35}","{""value"":15.53,""max"":18,""min"":14,""sd"":1.1}","{""value"":10.97,""max"":14,""min"":9,""sd"":1.45}","{""value"":0.12,""max"":0.27,""min"":0.08,""sd"":0.14}","{""value"":24.56,""max"":31,""min"":14,""sd"":2.98}","{""value"":120.24,""max"":317,""min"":77,""sd"":22.66}","{""value"":27.79,""max"":27.94,""min"":27.67,""sd"":0.17}","{""value"":57.39,""max"":58.18,""min"":56.17,""sd"":0.66}","{""value"":898.17,""max"":898.25,""min"":898.06,""sd"":0.15}",,,
"2020-09-06T19:22:56.000Z",2,"{""value"":10.67,""max"":13,""min"":8,""sd"":1.54}","{""value"":9.93,""max"":13,""min"":8,""sd"":1.49}","{""value"":8.27,""max"":10,""min"":7,""sd"":0.96}",,,,,,,,,
"2020-09-06T19:22:56.000Z",,"{""value"":12.4,""max"":18,""min"":10,""sd"":2.32}","{""value"":10.67,""max"":12,""min"":9,""sd"":0.9}","{""value"":8,""max"":10,""min"":6,""sd"":1.36}","{""value"":0.12,""max"":0.41,""min"":0.08,""sd"":0.15}","{""value"":26.5,""max"":29,""min"":23,""sd"":1.77}","{""value"":102.21,""max"":132,""min"":87,""sd"":10.79}","{""value"":27.85,""max"":27.96,""min"":27.72,""sd"":0.16}","{""value"":55.64,""max"":56.83,""min"":54.51,""sd"":0.74}","{""value"":898.28,""max"":898.38,""min"":898.17,""sd"":0.17}",,,
"2020-09-06T19:07:49.000Z",,"{""value"":12.87,""max"":21,""min"":9,""sd"":1.84}","{""value"":10.63,""max"":13,""min"":8,""sd"":1.06}","{""value"":7.47,""max"":9,""min"":6,""sd"":1.03}","{""value"":0.11,""max"":0.27,""min"":0.08,""sd"":0.12}","{""value"":17.51,""max"":23,""min"":11,""sd"":3.29}","{""value"":248.63,""max"":548,""min"":131,""sd"":117.13}","{""value"":27.85,""max"":27.94,""min"":27.59,""sd"":0.2}","{""value"":56.98,""max"":58.96,""min"":55.58,""sd"":1.08}","{""value"":898.27,""max"":898.41,""min"":898.16,""sd"":0.16}",,,
"2020-09-06T19:07:49.000Z",2,"{""value"":11.07,""max"":15,""min"":9,""sd"":1.33}","{""value"":10.3,""max"":12,""min"":8,""sd"":1.12}","{""value"":8.3,""max"":10,""min"":7,""sd"":0.84}",,,,,,,,,
"2020-09-06T18:52:41.000Z",,"{""value"":14.07,""max"":19,""min"":11,""sd"":2.4}","{""value"":11.87,""max"":13,""min"":11,""sd"":0.74}","{""value"":8.13,""max"":9,""min"":6,""sd"":0.74}","{""value"":0.12,""max"":0.57,""min"":0.08,""sd"":0.15}","{""value"":21.04,""max"":25,""min"":10,""sd"":4.12}","{""value"":229.85,""max"":572,""min"":114,""sd"":125.13}","{""value"":27.72,""max"":27.83,""min"":27.58,""sd"":0.18}","{""value"":58.35,""max"":59.24,""min"":56.44,""sd"":0.79}","{""value"":898.41,""max"":898.5,""min"":898.34,""sd"":0.16}",,,
"2020-09-06T18:52:41.000Z",2,"{""value"":13.07,""max"":14,""min"":12,""sd"":0.7}","{""value"":12.6,""max"":14,""min"":11,""sd"":0.99}","{""value"":10.13,""max"":12,""min"":9,""sd"":0.92}",,,,,,,,,
"2020-09-06T18:37:34.000Z",2,"{""value"":19.4,""max"":25,""min"":16,""sd"":2.46}","{""value"":18.4,""max"":23,""min"":15,""sd"":1.93}","{""value"":13.63,""max"":16,""min"":12,""sd"":1.15}",,,,,,,,,
